feature,value,count,successes,success_rate,rate_minus_global,ci95_low_wald,ci95_high_wald
pitcher_id,23745,12787,6949,0.5434425588488309,0.019676583574068318,0.534808872350252,0.5520762453474097
pitcher_id,22277,12743,6790,0.5328415600721965,0.009075584797433978,0.524178897958548,0.541504222185845
pitcher_id,23782,12393,6818,0.5501492778181232,0.02638330254336063,0.5413905237721252,0.5589080318641212
pitcher_id,23561,12331,7056,0.5722163652582921,0.048450389983529574,0.5634836531543347,0.5809490773622495
pitcher_id,23767,11644,6434,0.552559257986946,0.02879328271218351,0.5435277105749778,0.5615908053989143
pitcher_id,23880,11433,6554,0.5732528645150005,0.04948688924023792,0.5641864745785873,0.5823192544514136
pitcher_id,22908,11157,5989,0.5367930447252846,0.01302706945052201,0.5275402414055974,0.5460458480449717
pitcher_id,21955,11115,5794,0.5212775528565002,-0.002488422418262304,0.5119905036696683,0.5305646020433322
pitcher_id,21916,11088,6163,0.5558261183261183,0.03206014305135574,0.546577530038112,0.5650747066141245
pitcher_id,22708,10202,5073,0.4972554401097824,-0.026510535164980142,0.487553091538261,0.5069577886813038
pitcher_id,22834,10198,4815,0.4721514022357325,-0.051614573039030054,0.4624620689303798,0.4818407355410852
pitcher_id,22249,9878,4964,0.5025308766956874,-0.02123509857907513,0.49267067040594237,0.5123910829854325
pitcher_id,23903,9876,4283,0.43367760226812474,-0.0900883730066378,0.42390340958259154,0.44345179495365794
pitcher_id,22380,9788,5187,0.529934613812832,0.006168638538069482,0.5200468206980944,0.5398224069275697
pitcher_id,23987,9769,5248,0.5372095403828437,0.013443565108081201,0.5273218451066403,0.5470972356590472
pitcher_id,23781,9749,5962,0.6115499025541081,0.08778392727934559,0.6018747102863918,0.6212250948218244
pitcher_id,23555,9626,4442,0.46145854976106376,-0.06230742551369878,0.45149970279263346,0.47141739672949406
pitcher_id,22192,9596,4617,0.4811379741558983,-0.04262800111886422,0.47114092764100146,0.4911350206707952
pitcher_id,23593,9505,4891,0.5145712782745924,-0.009194697000170171,0.5045236047313064,0.5246189518178783
pitcher_id,23440,9308,4885,0.5248173614095402,0.001051386134777621,0.514672122862419,0.5349625999566613
pitcher_id,22389,9141,5024,0.5496116398643475,0.025845664589584927,0.539412095840947,0.559811183887748
pitcher_id,22720,9087,4426,0.4870694398591394,-0.03669653541562312,0.47679234096791795,0.4973465387503609
pitcher_id,22435,8733,4999,0.572426428489637,0.048660453214874444,0.5620501980947701,0.5828026588845039
pitcher_id,23897,8632,4499,0.5212001853568119,-0.002565789917950645,0.5106616653810757,0.5317387053325481
pitcher_id,21936,8551,4357,0.5095310490001169,-0.01423492627464562,0.49893512816920776,0.5201269698310261
pitcher_id,22730,8485,4354,0.5131408367707719,-0.010625138503990605,0.5025055278018213,0.5237761457397225
pitcher_id,23769,8459,3992,0.4719233952003783,-0.05184258007438425,0.46128488592755296,0.48256190447320363
pitcher_id,24222,8098,4259,0.5259323289701161,0.0021663536953535623,0.5150567524403772,0.536807905499855
pitcher_id,23518,8087,4735,0.5855076047978237,0.06174162952306117,0.5747705071364202,0.5962447024592272
pitcher_id,22782,7509,3821,0.5088560394193634,-0.014909935855399126,0.49754853177813035,0.5201635470605964
pitcher_id,22163,7454,4090,0.5486986852696539,0.02493270999489139,0.537401724091888,0.5599956464474198
pitcher_id,22231,7277,4098,0.563144152810224,0.03937817753546147,0.5517479872488098,0.5745403183716382
pitcher_id,21441,7208,3866,0.5363485016648168,0.012582526390054305,0.5248360438445515,0.5478609594850822
pitcher_id,22293,7181,3772,0.5252750313326835,0.0015090560579209544,0.513725136656227,0.53682492600914
pitcher_id,23988,7139,3715,0.5203810057431013,-0.0033849695316612305,0.508791997134495,0.5319700143517077
pitcher_id,24115,7126,2963,0.41580129104687064,-0.1079646842278919,0.40435785687949,0.4272447252142513
pitcher_id,23852,7076,3361,0.4749858677218768,-0.048780107552885754,0.46335028869181893,0.48662144675193464
pitcher_id,22419,6855,3607,0.52618526622903,0.0024192909542674057,0.5143650352244402,0.5380054972336197
pitcher_id,22729,6774,3434,0.5069382934750517,-0.016827681799710836,0.4950324090681673,0.518844177881936
pitcher_id,21998,6688,3400,0.5083732057416268,-0.01539276953313573,0.4963915444703011,0.5203548670129525
pitcher_id,24300,6592,3176,0.4817961165048544,-0.041969858769908164,0.4697338352344365,0.49385839777527224
pitcher_id,22735,6578,3274,0.49771967163271513,-0.026046303642047408,0.4856366758334677,0.5098026674319626
pitcher_id,23347,6521,3415,0.523692685170986,-7.329010377654654e-05,0.5115705017581329,0.5358148685838391
pitcher_id,22278,6480,3239,0.49984567901234567,-0.023920296262416874,0.4876715317147007,0.5120198263099907
pitcher_id,21940,6363,3551,0.5580700927235581,0.03430411744879558,0.5458676667738016,0.5702725186733146
pitcher_id,23853,6264,3063,0.48898467432950193,-0.03478130094526061,0.47660541151348296,0.501363937145521
pitcher_id,22624,6261,3167,0.5058297396582015,-0.01793623561656099,0.4934453473194977,0.5182141319969054
pitcher_id,23306,6217,3319,0.5338587743284542,0.010092799053691648,0.5214583202878195,0.5462592283690889
pitcher_id,22131,6207,4246,0.6840663766714999,0.1603004013967374,0.6725009344041386,0.6956318189388613
pitcher_id,22738,6045,3064,0.5068651778329197,-0.016900797441842808,0.4942617992448955,0.5194685564209439
pitcher_id,23590,6013,2878,0.47862963578912354,-0.045136339485639,0.46600312270885397,0.4912561488693931
pitcher_id,22397,5941,3187,0.5364416764854402,0.012675701210677626,0.5237610782601871,0.5491222747106932
pitcher_id,22743,5917,2999,0.5068446848064898,-0.01692129046827273,0.4941057066156679,0.5195836629973117
pitcher_id,23694,5884,3461,0.5882053025152957,0.06443932724053314,0.5756298221928976,0.6007807828376938
pitcher_id,22469,5864,3246,0.5535470668485676,0.02978109157380504,0.5408230508130076,0.5662710828841275
pitcher_id,23035,5759,2797,0.4856745962840771,-0.03809137899068543,0.4727661428078783,0.4985830497602759
pitcher_id,23307,5691,2777,0.48796345106308203,-0.03580252421168051,0.47497653880006285,0.5009503633261012
pitcher_id,24410,5691,3008,0.5285538569671411,0.004787881692378537,0.5155843805069769,0.5415233334273053
pitcher_id,23672,5675,2943,0.518590308370044,-0.00517566690471849,0.5055903263659225,0.5315902903741656
pitcher_id,23637,5587,2781,0.4977626633255772,-0.026003311949185315,0.48465176673206223,0.5108735599190922
pitcher_id,21690,5331,2961,0.5554305008441193,0.03166452556935673,0.5420910968937742,0.5687699047944643
pitcher_id,22741,5318,3063,0.5759684091763821,0.052202433901619605,0.5626858933096038,0.5892509250431605
pitcher_id,21789,5314,2770,0.5212645841174257,-0.0025013911573368297,0.5078331562440963,0.5346960119907551
pitcher_id,23411,5306,2927,0.5516396532227666,0.027873677948004105,0.5382578763213979,0.5650214301241354
pitcher_id,24053,5295,2627,0.49612842304060434,-0.027637552234158203,0.4826611373343078,0.5095957087469009
pitcher_id,22668,5290,2884,0.545179584120983,0.021413608846220455,0.5317606505543027,0.5585985176876633
pitcher_id,23229,5175,2843,0.5493719806763285,0.02560600540156599,0.5358156160036353,0.5629283453490218
pitcher_id,23422,5076,2345,0.4619779353821907,-0.06178803989257187,0.4482626160142654,0.4756932547501159
pitcher_id,23478,5026,2415,0.4805013927576602,-0.04326458251710236,0.46668850927335526,0.4943142762419651
pitcher_id,23638,5021,2875,0.5725951005775742,0.04882912530281169,0.5589113697492208,0.5862788314059276
pitcher_id,22254,4953,2799,0.5651120533010296,0.04134607802626711,0.551305735114943,0.5789183714871163
pitcher_id,22318,4866,2757,0.5665844636251541,0.04281848835039159,0.5526607658699823,0.580508161380326
pitcher_id,23206,4864,2493,0.5125411184210527,-0.011224856853709886,0.49849382551415117,0.5265884113279542
pitcher_id,23540,4846,2560,0.5282707387536112,0.00450476347884865,0.5142154732983174,0.542326004208905
pitcher_id,24283,4840,2729,0.5638429752066115,0.04007699993184899,0.5498717686540691,0.577814181759154
pitcher_id,23437,4832,2209,0.45716059602649006,-0.06660537924827248,0.44311427188729186,0.47120692016568827
pitcher_id,23235,4832,2781,0.5755380794701986,0.0517721041954361,0.5616017306638411,0.5894744282765562
pitcher_id,23848,4802,2681,0.5583090379008746,0.034543062626112064,0.5442633964103887,0.5723546793913605
pitcher_id,24305,4799,2335,0.486559699937487,-0.03720627533727555,0.4724182565042719,0.5007011433707022
pitcher_id,23288,4742,2614,0.5512442007591734,0.027478225484410812,0.5370878162468932,0.5654005852714535
pitcher_id,21402,4732,2800,0.591715976331361,0.06795000105659843,0.5777113494009238,0.6057206032617981
pitcher_id,23630,4729,2714,0.5739056883061958,0.050139713031433275,0.5598113546868135,0.5880000219255781
pitcher_id,22094,4656,2228,0.47852233676975947,-0.04524363850500307,0.46417343877134887,0.4928712347681701
pitcher_id,22575,4649,2374,0.5106474510647451,-0.013118524210017468,0.4962777474734731,0.5250171546560171
pitcher_id,23225,4614,2159,0.4679237104464673,-0.05584226482829524,0.4535260556855109,0.4823213652074237
pitcher_id,24240,4562,2201,0.4824638316527839,-0.04130214362197865,0.4679633921824802,0.4969642711230876
pitcher_id,24164,4550,2578,0.5665934065934066,0.04282743131864408,0.5521943549885683,0.580992458198245
pitcher_id,21795,4512,2170,0.48093971631205673,-0.04282625896270581,0.4663607830737938,0.49551864955031966
pitcher_id,23589,4500,2306,0.5124444444444445,-0.01132153083031806,0.49783999250753486,0.5270488963813541
pitcher_id,24100,4480,2229,0.49754464285714284,-0.026221332417619703,0.482903268935196,0.5121860167790897
pitcher_id,23421,4464,2675,0.5992383512544803,0.07547237597971779,0.584862391247436,0.6136143112615247
pitcher_id,21372,4455,2201,0.4940516273849607,-0.029714347889801818,0.4793700916702979,0.5087331630996235
pitcher_id,23414,4434,2231,0.5031574199368516,-0.02060855533791095,0.4884404103796929,0.5178744294940103
pitcher_id,24465,4420,2657,0.601131221719457,0.07736524644469445,0.5866952972640708,0.6155671461748432
pitcher_id,23112,4391,2438,0.5552265998633569,0.03146062458859433,0.5405279011518297,0.569925298574884
pitcher_id,23695,4384,2241,0.5111770072992701,-0.012588967975492471,0.49637971451701807,0.5259743000815221
pitcher_id,23238,4377,2238,0.5113091158327622,-0.012456859442000368,0.4965000833808765,0.5261181482846479
pitcher_id,24038,4375,2034,0.4649142857142857,-0.058851689560476816,0.45013460110774556,0.4796939703208259
pitcher_id,23634,4357,2376,0.5453293550608217,0.021563379786059156,0.5305437130328817,0.5601149970887617
pitcher_id,22547,4326,2066,0.47757743874248726,-0.04618853653227528,0.462692547120369,0.4924623303646055
pitcher_id,23929,4326,2411,0.5573277854831253,0.0335618102083628,0.542526164030883,0.5721294069353676
pitcher_id,23439,4275,2411,0.5639766081871345,0.040210632912371924,0.5491113159319463,0.5788419004423226
pitcher_id,23696,4253,2538,0.5967552316012227,0.07298925632646014,0.5820120617695296,0.6114984014329158
pitcher_id,23642,4239,2489,0.587166784619014,0.06340080934425141,0.5723452757184457,0.6019882935195822
pitcher_id,22651,4217,1998,0.473796537823097,-0.049969437451665544,0.4587260585889216,0.48886701705727237
pitcher_id,24460,4162,2174,0.5223450264296011,-0.0014209488451614183,0.5071695995159821,0.5375204533432202
pitcher_id,23665,4127,1973,0.47807123818754543,-0.04569473708721711,0.46283103489668,0.4933114414784109
pitcher_id,23105,4123,2086,0.5059422750424448,-0.01782370023231772,0.4906810732212644,0.5212034768636252
pitcher_id,24310,4106,2286,0.5567462250365319,0.03298024976176939,0.541551198571373,0.5719412515016908
pitcher_id,22592,4069,2003,0.4922585401818629,-0.03150743509289966,0.4768971624021826,0.5076199179615432
pitcher_id,22028,4026,1908,0.47391952309985097,-0.04984645217491157,0.4584955031389986,0.4893435430607033
pitcher_id,24063,4020,1880,0.46766169154228854,-0.056104283732474,0.4522374860337534,0.48308589705082366
pitcher_id,22292,3998,1925,0.4814907453726863,-0.04227522990207622,0.4660023329422201,0.49697915780315255
pitcher_id,22525,3989,2099,0.5261970418651291,0.002431066590366515,0.5107018435733551,0.541692240156903
pitcher_id,22710,3960,2168,0.5474747474747474,0.023708772199984907,0.5319718835856103,0.5629776113638846
pitcher_id,23650,3926,1931,0.49184921039225676,-0.03191676488250578,0.47621077805588274,0.5074876427286308
pitcher_id,23363,3924,1907,0.4859836901121305,-0.037782285162632046,0.47034534226797947,0.5016220379562816
pitcher_id,22820,3918,1844,0.4706482899438489,-0.053117685330913655,0.4550188196904724,0.48627776019722535
pitcher_id,23231,3864,2330,0.6030020703933747,0.07923609511861218,0.5875747309580045,0.618429409828745
pitcher_id,22996,3778,2119,0.5608787718369508,0.037112796562188244,0.5450534769142564,0.5767040667596451
pitcher_id,22617,3759,1902,0.5059856344772546,-0.0177803407975079,0.4900026163889509,0.5219686525655585
pitcher_id,23935,3744,1952,0.5213675213675214,-0.002398453907241138,0.505366002033909,0.5373690407011338
pitcher_id,21432,3741,2006,0.5362202619620422,0.012454286687279659,0.5202397858977172,0.5522007380263672
pitcher_id,22772,3690,1923,0.5211382113821138,-0.002627763892648738,0.5050197182326802,0.5372567045315474
pitcher_id,23893,3654,1874,0.5128626163108921,-0.010903358963870402,0.49665578725844606,0.5290694453633382
pitcher_id,23979,3616,1882,0.5204646017699115,-0.003301373504851046,0.50418110040997,0.536748103129853
pitcher_id,23043,3602,1736,0.4819544697390339,-0.041811505535728655,0.4656363096761635,0.4982726298019043
pitcher_id,23426,3571,2083,0.5833099971996639,0.05954402192490138,0.5671397225406501,0.5994802718586777
pitcher_id,24129,3552,1537,0.43271396396396394,-0.0910520113107986,0.4164202122316696,0.4490077156962583
pitcher_id,22302,3542,1763,0.4977413890457369,-0.026024586229025648,0.48127503813727807,0.5142077399541958
pitcher_id,22540,3522,1895,0.5380465644520159,0.014280589177253389,0.5215812348987826,0.5545118940052493
pitcher_id,22118,3508,1573,0.4484036488027366,-0.07536232647202595,0.4319458578992448,0.4648614397062284
pitcher_id,24389,3491,1678,0.48066456602692637,-0.043101409247836175,0.46409061014633923,0.4972385219075135
pitcher_id,22717,3441,1553,0.45132229003196744,-0.0724436852427951,0.43469521773101055,0.46794936233292433
pitcher_id,23917,3437,2020,0.5877218504509747,0.06395587517621215,0.5712649749743767,0.6041787259275727
pitcher_id,23849,3426,1985,0.5793928779918271,0.05562690271706461,0.5628623289118811,0.5959234270717731
pitcher_id,24252,3420,1699,0.49678362573099416,-0.02698234954376838,0.4800263260350207,0.5135409254269676
pitcher_id,22675,3417,1826,0.5343868890839918,0.010620913809229249,0.5176615827998803,0.5511121953681033
pitcher_id,23644,3400,1993,0.5861764705882353,0.06241049531347276,0.5696211195525822,0.6027318216238884
pitcher_id,22368,3369,1768,0.5247848026120511,0.0010188273372885304,0.5079215497912264,0.5416480554328758
pitcher_id,22427,3357,1845,0.5495978552278821,0.02583187995311953,0.5327671179709109,0.5664285924848532
pitcher_id,24140,3330,1827,0.5486486486486486,0.024882673373886055,0.5317466335601245,0.5655506637371727
pitcher_id,23786,3262,1615,0.49509503372164315,-0.02867094155311939,0.47793717058669627,0.51225289685659
pitcher_id,23558,3225,1540,0.47751937984496123,-0.04624659542980131,0.46027999336700465,0.4947587663229178
pitcher_id,23565,3210,1607,0.5006230529595016,-0.02314292231526094,0.483325955903164,0.5179201500158392
pitcher_id,22899,3197,1575,0.49264935877385047,-0.031116616500912075,0.4753189893311418,0.5099797282165591
pitcher_id,21943,3171,1512,0.4768211920529801,-0.046944783221782416,0.45943674839150866,0.4942056357144516
pitcher_id,23536,3164,1618,0.511378002528445,-0.012387972746317533,0.4939601197859288,0.5287958852709612
pitcher_id,22598,3152,1688,0.5355329949238579,0.011767019649095323,0.5181216019494616,0.5529443878982542
pitcher_id,24085,3137,1500,0.47816385081287854,-0.045602124461884,0.46068333423730173,0.49564436738845535
pitcher_id,23857,3136,1621,0.5169005102040817,-0.006865465070680865,0.49941051001469683,0.5343905103934665
pitcher_id,24020,3126,1587,0.5076775431861804,-0.016088432088582127,0.490151640975705,0.5252034453966559
pitcher_id,23631,3098,1696,0.5474499677211104,0.02368399244634789,0.5299224311476027,0.5649775042946181
pitcher_id,24109,3093,1655,0.5350792111218882,0.011313235847125624,0.5175014064809266,0.5526570157628498
pitcher_id,21813,3085,1560,0.5056726094003241,-0.01809336587443844,0.48802968635518285,0.5233155324454654
pitcher_id,22508,3085,1563,0.5066450567260941,-0.017120918548668485,0.48900255640422363,0.5242875570479645
pitcher_id,24459,3085,1576,0.5108589951377633,-0.012906980136999202,0.49321909812455395,0.5284988921509728
pitcher_id,23632,3076,1608,0.5227568270481144,-0.0010091482266481044,0.5051052860941326,0.5404083680020962
pitcher_id,23092,3064,1497,0.48857702349869453,-0.03518895177606801,0.4708772247511191,0.50627682224627
pitcher_id,24099,3048,1515,0.4970472440944882,-0.026718731180274347,0.47929672650579963,0.5147977616831768
pitcher_id,22253,3007,1694,0.5633521782507482,0.039586202975985696,0.5456247802491156,0.5810795762523808
pitcher_id,21994,2992,1570,0.5247326203208557,0.0009666450460931175,0.5068383780915313,0.54262686255018
pitcher_id,23415,2982,1871,0.6274312541918176,0.10366527891705501,0.6100776960221029,0.6447848123615322
pitcher_id,23504,2982,1602,0.5372233400402414,0.013457364765478874,0.5193269510138481,0.5551197290666348
pitcher_id,23597,2969,1401,0.47187605254294374,-0.051889922731818805,0.4539190902051467,0.48983301488074077
pitcher_id,23312,2957,1576,0.5329726073723369,0.00920663209757433,0.5149899433424162,0.5509552714022575
pitcher_id,23914,2949,1564,0.5303492709393015,0.006583295664538968,0.5123362242959543,0.5483623175826488
pitcher_id,23418,2947,1724,0.5850016966406515,0.06123572136588895,0.5672120334040198,0.6027913598772832
pitcher_id,22703,2933,1655,0.5642686668939653,0.040502691619202724,0.5463232974827709,0.5822140363051597
pitcher_id,22761,2928,1581,0.5399590163934426,0.01619304111868003,0.5219060241479598,0.5580120086389253
pitcher_id,24483,2906,1660,0.5712319339298004,0.04746595865503789,0.5532380165691558,0.589225851290445
pitcher_id,24327,2904,1560,0.5371900826446281,0.013424107369865546,0.5190548518528696,0.5553253134363866
pitcher_id,24237,2876,1315,0.45723226703755215,-0.06653370823721039,0.439025322186381,0.4754392118887233
pitcher_id,23614,2875,1552,0.5398260869565218,0.016060111681759248,0.5216070641969156,0.558045109716128
pitcher_id,23869,2868,1429,0.49825662482566246,-0.025509350449100077,0.47995735073188517,0.5165558989194398
pitcher_id,24570,2832,1424,0.5028248587570622,-0.020941116517700364,0.48440982497559626,0.5212398925385281
pitcher_id,23424,2829,1413,0.49946977730646874,-0.024296197968293798,0.4810446983429052,0.5178948562700323
pitcher_id,23915,2828,1598,0.5650636492220651,0.04129767394730255,0.5467919933614815,0.5833353050826486
pitcher_id,24306,2820,1547,0.548581560283688,0.024815585008925445,0.5302144105048728,0.5669487100625031
pitcher_id,23916,2809,1477,0.525809896760413,0.0020439214856504684,0.5073439821648447,0.5442758113559814
pitcher_id,22840,2795,1613,0.5771019677996422,0.05333599252487964,0.5587868686116411,0.5954170669876433
pitcher_id,23962,2789,1497,0.5367515238436715,0.012985548568908989,0.5182449741825556,0.5552580735047875
pitcher_id,24447,2785,1378,0.4947935368043088,-0.02897243847045372,0.4762244763731079,0.5133625972355098
pitcher_id,23655,2764,1769,0.6400144717800289,0.11624849650526636,0.6221197697948929,0.6579091737651649
pitcher_id,24043,2728,1383,0.5069648093841642,-0.016801165890598324,0.48820356007567584,0.5257260586926527
pitcher_id,23496,2704,1488,0.5502958579881657,0.026529882713403174,0.5315452957980482,0.5690464201782832
pitcher_id,23651,2692,1356,0.5037147102526003,-0.020051265022162257,0.48482711959659003,0.5226023009086105
pitcher_id,23930,2685,1271,0.4733705772811918,-0.050395397993570734,0.45448470204561975,0.49225645251676386
pitcher_id,21549,2671,1729,0.6473230999625609,0.12355712468779834,0.6292026829789711,0.6654435169461507
pitcher_id,24541,2604,1181,0.4535330261136713,-0.07023294916109124,0.4344115242407859,0.4726545279865567
pitcher_id,24604,2599,1565,0.6021546748749519,0.07838869960018935,0.5833370809498554,0.6209722688000484
pitcher_id,23627,2597,1448,0.5575664227955333,0.033800447520770716,0.5384638245398896,0.5766690210511769
pitcher_id,23617,2569,1262,0.491241728298949,-0.03252424697581352,0.4719097016026064,0.5105737549952916
pitcher_id,23758,2569,1485,0.5780459322693655,0.054279956994602974,0.5589479369359627,0.5971439276027684
pitcher_id,24286,2563,1263,0.4927818962153726,-0.030984079059389935,0.47342630178421563,0.5121374906465296
pitcher_id,24076,2550,1152,0.45176470588235296,-0.07200126939240958,0.43244833097429,0.47108108079041594
pitcher_id,23534,2538,1479,0.58274231678487,0.058976341510107444,0.5635578067583283,0.6019268268114116
pitcher_id,23501,2533,1267,0.5001973943939992,-0.0235685808807633,0.4807254891739329,0.5196692996140656
pitcher_id,24056,2502,1304,0.5211830535571543,-0.002582921717608211,0.5016084796143645,0.5407576274999442
pitcher_id,23871,2497,1285,0.5146175410492592,-0.009148434225503377,0.4950141532385703,0.5342209288599481
pitcher_id,22205,2478,1281,0.5169491525423728,-0.006816822732389705,0.497273653413464,0.5366246516712816
pitcher_id,23932,2478,1265,0.5104923325262308,-0.013273642748531711,0.49080985421796197,0.5301748108344997
pitcher_id,23515,2465,1143,0.4636916835699797,-0.060074291704782845,0.4440051374450944,0.483378229694865
pitcher_id,24509,2465,1315,0.5334685598377282,0.009702584562965688,0.5137741721640542,0.5531629475114023
pitcher_id,23784,2462,1202,0.4882209585702681,-0.03554501670449445,0.46847576003547303,0.5079661571050631
pitcher_id,22667,2462,1125,0.45694557270511776,-0.06682040256964478,0.43726825202646546,0.47662289338377006
pitcher_id,22154,2439,1289,0.5284952849528495,0.004729309678086935,0.508683949588279,0.54830662031742
pitcher_id,24540,2429,1361,0.5603128859613009,0.03654691068653837,0.5405736886562533,0.5800520832663485
pitcher_id,24086,2427,1049,0.4322208487845076,-0.09154512649025492,0.4125118864403047,0.45192981112871056
pitcher_id,21414,2412,1378,0.5713101160862355,0.04754414081147296,0.5515597570787734,0.5910604750936976
pitcher_id,24560,2398,1200,0.5004170141784821,-0.023348961096280485,0.48040451462383454,0.5204295137331295
pitcher_id,23870,2380,1051,0.44159663865546217,-0.08216933661930037,0.42164610650833917,0.46154717080258517
pitcher_id,24193,2369,1329,0.5609962009286619,0.03723022565389933,0.5410119607589572,0.5809804410983666
pitcher_id,23459,2342,1237,0.5281810418445773,0.0044150665698147185,0.5079628774224718,0.5483992062666827
pitcher_id,23047,2332,1185,0.508147512864494,-0.015618462410268541,0.48785648083750327,0.5284385448914847
pitcher_id,22478,2299,1367,0.5946063505872118,0.07084037531244924,0.5745366992406987,0.6146760019337248
pitcher_id,24018,2265,1557,0.6874172185430464,0.16365124326828384,0.6683268331048954,0.7065076039811974
pitcher_id,23749,2252,1157,0.5137655417406749,-0.010000433534087638,0.49312233171423836,0.5344087517671114
pitcher_id,24440,2246,1122,0.4995547640249332,-0.024211211249829334,0.4788761690197304,0.520233359030136
pitcher_id,24444,2245,1111,0.49487750556792875,-0.028888469706833786,0.4741953828786129,0.5155596282572447
pitcher_id,22721,2241,1170,0.5220883534136547,-0.0016776218611078697,0.5014069049149918,0.5427698019123175
pitcher_id,23429,2235,1258,0.5628635346756152,0.03909755940085269,0.5422985977150119,0.5834284716362186
pitcher_id,22491,2232,1219,0.546146953405018,0.022380978130255413,0.5254921359326734,0.5668017708773625
pitcher_id,23898,2202,1246,0.5658492279745686,0.04208325269980606,0.5451469532874629,0.5865515026616743
pitcher_id,23860,2173,1164,0.5356649792913023,0.01189900401653976,0.5146954561174982,0.5566345024651064
pitcher_id,23761,2165,1050,0.48498845265588914,-0.038777522618873406,0.46393606766179174,0.5060408376499865
pitcher_id,22201,2145,1117,0.5207459207459207,-0.003020054528841798,0.4996043003602926,0.5418875411315489
pitcher_id,22621,2145,1090,0.5081585081585082,-0.015607467116254381,0.4870014828600762,0.5293155334569402
pitcher_id,23512,2140,1165,0.544392523364486,0.020626548089723418,0.523291637816514,0.5654934089124579
pitcher_id,21622,2119,1183,0.558282208588957,0.03451623331419451,0.5371380731030968,0.5794263440748173
pitcher_id,23748,2112,1144,0.5416666666666666,0.01790069139190409,0.5204163262554499,0.5629170070778834
pitcher_id,24265,2099,840,0.4001905669366365,-0.12357540833812602,0.3792306324159594,0.42115050145731364
pitcher_id,22015,2087,895,0.42884523239099187,-0.09492074288377067,0.407611710066374,0.45007875471560976
pitcher_id,23684,2082,1011,0.48559077809798273,-0.03817519717677981,0.46412210036653245,0.507059455829433
pitcher_id,23713,2076,1064,0.51252408477842,-0.0112418904963425,0.4910222204210508,0.5340259491357893
pitcher_id,23557,2075,1174,0.5657831325301205,0.04201715725535793,0.5444563488570997,0.5871099162031412
pitcher_id,23293,2058,1152,0.5597667638483965,0.03600078857363398,0.5383191810004475,0.5812143466963455
pitcher_id,23500,2053,1156,0.5630784218217243,0.039312446546961755,0.541622469973174,0.5845343736702746
pitcher_id,24619,2029,872,0.4297683587974372,-0.09399761647732535,0.40822775251741067,0.4513089650774637
pitcher_id,24110,2019,983,0.4868746904408123,-0.036891284833950266,0.46507209332965344,0.5086772875519712
pitcher_id,22143,2003,989,0.49375936095856215,-0.030006614316200386,0.4718640170651226,0.5156547048520017
pitcher_id,24089,2000,1042,0.521,-0.002765975274762522,0.49910587002870405,0.5428941299712959
pitcher_id,23554,1994,999,0.5010030090270813,-0.02276296624768126,0.47905664266239645,0.5229493753917661
pitcher_id,24269,1987,1096,0.5515853044791142,0.027819329204351706,0.5297175897485179,0.5734530192097106
pitcher_id,23190,1982,960,0.4843592330978809,-0.039406742176881615,0.46235725841809394,0.5063612077776679
pitcher_id,24126,1977,1179,0.5963581183611533,0.07259214308639073,0.5747307132323565,0.6179855234899501
pitcher_id,24021,1966,1024,0.5208545269582909,-0.00291144831647161,0.4987716206008965,0.5429374333156853
pitcher_id,24136,1960,970,0.49489795918367346,-0.028868016091089077,0.4727631680260448,0.5170327503413021
pitcher_id,23751,1959,972,0.49617151607963245,-0.027594459195130094,0.47403057245329466,0.5183124597059703
pitcher_id,24423,1956,941,0.4810838445807771,-0.042682130693985465,0.45894114190597207,0.5032265472555821
pitcher_id,23944,1953,1219,0.6241679467485919,0.10040197147382934,0.6026870410184925,0.6456488524786913
pitcher_id,22867,1952,934,0.47848360655737704,-0.0452823687173855,0.45632289615055854,0.5006443169641955
pitcher_id,24224,1924,806,0.4189189189189189,-0.10484705635584363,0.3968725590380521,0.44096527879978575
pitcher_id,23902,1883,884,0.46946362187997875,-0.05430235339478379,0.44692177642600234,0.49200546733395517
pitcher_id,23458,1880,970,0.5159574468085106,-0.007808528466251907,0.4933669459033026,0.5385479477137186
pitcher_id,24185,1877,909,0.48428343100692595,-0.039482544267836595,0.46167453882949516,0.5068923231843567
pitcher_id,21991,1876,925,0.49307036247334757,-0.030695612801414973,0.4704464378520902,0.515694287094605
pitcher_id,22905,1866,992,0.5316184351554126,0.007852459880650087,0.5089771974324269,0.5542596728783984
pitcher_id,23787,1862,921,0.49462943071965626,-0.02913654455510628,0.4719197419064789,0.5173391195328336
pitcher_id,23369,1843,856,0.46446011937059145,-0.05930585590417109,0.44169009333463466,0.48723014540654824
pitcher_id,24055,1812,968,0.5342163355408388,0.010450360266076264,0.5112480973513911,0.5571845737302865
pitcher_id,23697,1807,890,0.49252905368013283,-0.031236921594629707,0.4694775896270674,0.5155805177331982
pitcher_id,24013,1803,1013,0.5618413754853022,0.03807540021053968,0.5389389884546455,0.5847437625159589
pitcher_id,22312,1801,829,0.4602998334258745,-0.06346614184888805,0.4372803327020513,0.4833193341496977
pitcher_id,22925,1792,926,0.5167410714285714,-0.007024903846191144,0.49360372747597686,0.539878415381166
pitcher_id,24508,1783,926,0.5193494111048794,-0.004416564169883119,0.4961581182081497,0.5425407040016091
pitcher_id,23334,1772,944,0.5327313769751693,0.008965401700406717,0.50950071098568,0.5559620429646586
